City,hotel_name,hotel_url,hotel_rating,hotel_description,hotel_address
Paris,Odalys City Paris XVII,https://www.booking.com/hotel/fr/appart-39-odalys-paris-xvii.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=259252501_344477971_2_2_0&highlighted_blocks=259252501_344477971_2_2_0&matching_block_id=259252501_344477971_2_2_0&sr_pri_blocks=259252501_344477971_2_2_0__53480&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5","Situé dans le XVIIème arrondissement de Paris, l'Appart'hôtel Odalys Paris XVII se trouve à 20 minutes du centre-ville en transports en commun, à 30 minutes en métro des Champs-Élysées et à 20 minutes de route de La Défense.

Les studios sont dotés d'une télévision à écran plat. Leur kitchenette est équipée d'un micro-ondes, d'un réfrigérateur et de plaques de cuisson.

Un petit-déjeuner buffet est servi sur place.

L'aéroport de Paris-Orly est le plus proche, à 28 km de l'établissement. 








En voir plus","
Rue Hélène et François Missoffe, 17e arr., 75017 Paris, France
"
Paris,Charmant 2pièces Pied Montmartre,https://www.booking.com/hotel/fr/charmant-2pieces-pied-montmartre.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=999171901_372747487_2_0_0&highlighted_blocks=999171901_372747487_2_0_0&matching_block_id=999171901_372747487_2_0_0&sr_pri_blocks=999171901_372747487_2_0_0__69250&from=searchresults#hotelTmpl,"4,5","Situé à Paris, à 2,2 km de la station de métro Gare du Nord, à 1,6 km de la salle de concert La Cigale et à 2,2 km de la gare du Nord, le Charmant 2pièces Pied Montmartre propose un hébergement avec une terrasse et une connexion Wi-Fi gratuite. Cet appartement possède un balcon.

Cet appartement comprend une chambre et une cuisine entièrement équipée avec un réfrigérateur.

Vous séjournerez à 1,7 km de la station de métro Pigalle et à 1,1 km du Sacré-Cœur. L'aéroport de Paris-Charles-de-Gaulle, le plus proche, est implanté à 19 km. 






En voir plus","
90 Rue du Mont-Cenis, 18e arr., 75018 Paris, France
"
Paris,1 bedroom apartment in Montmartre,https://www.booking.com/hotel/fr/1-bedroom-apartment-in-montmartre-paris.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=1032812001_375908696_2_0_0&highlighted_blocks=1032812001_375908696_2_0_0&matching_block_id=1032812001_375908696_2_0_0&sr_pri_blocks=1032812001_375908696_2_0_0__74189&from=searchresults#hotelTmpl,,"In the 18th arr. District of Paris, close to La Cigale Concert Hall, 1 bedroom apartment in Montmartre features free WiFi and a washing machine. This apartment is 2.5 km from Gare du Nord Metro Station and 2.5 km from Gare du Nord.

This air-conditioned apartment comes with 1 bedroom, a flat-screen TV, and a kitchen with a fridge and a dishwasher. Towels and bed linen are featured in the apartment.

Popular points of interest near the apartment include Sacré-Coeur, Pigalle Metro Station and Gare Saint-Lazare. The nearest airport is Paris - Charles de Gaulle Airport, 21 km from 1 bedroom apartment in Montmartre. 




C'est le quartier préféré des voyageurs visitant Paris, selon les commentaires clients indépendants.





En voir plus","
21 Rue Damrémont, 18e arr., 75018 Paris, France
"
Paris,Nice apartment for 4 people - Paris 14,https://www.booking.com/hotel/fr/nice-apartment-for-4-people-paris-14-paris1.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=1021475402_374685955_2_0_0&highlighted_blocks=1021475402_374685955_2_0_0&matching_block_id=1021475402_374685955_2_0_0&sr_pri_blocks=1021475402_374685955_2_0_0__85470&from=searchresults#hotelTmpl,"2,0","Dans le 14e arr. Situé dans le quartier de Paris, à proximité de Paris Expo - Porte de Versailles, le Nice apartment for 4 people - Paris 14 dispose d'une connexion Wi-Fi gratuite et d'un lave-linge. Cet appartement se trouve à 4,8 km du jardin du Luxembourg et à 5,4 km du musée de l'Orangerie.

Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une baignoire et d'articles de toilette gratuits. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 4 km du musée Rodin et à 4,6 km du musée d'Orsay. L'aéroport de Paris-Orly, le plus proche, est implanté à 13 km. 






En voir plus","
8 rue Alfred Durand Claye, 14e arr., 75014 Paris, France
"
Paris,Nid cosy à Paris,https://www.booking.com/hotel/fr/nid-cosy-a-paris.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=1040429001_376798991_2_0_0&highlighted_blocks=1040429001_376798991_2_0_0&matching_block_id=1040429001_376798991_2_0_0&sr_pri_blocks=1040429001_376798991_2_0_0__67202&from=searchresults#hotelTmpl,,"Offrant une vue sur la ville, le Nid cosy à Paris propose un hébergement avec un balcon et une bouilloire, à environ 2 km de l'Arc de Triomphe. Vous séjournerez à 1,5 km du palais des congrès de Paris et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.

Cet appartement comprend une chambre ainsi qu'une cuisine avec un réfrigérateur, un micro-ondes et une machine à café. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 3 km de la gare Saint-Lazare et à 3,5 km de la tour Eiffel. L'aéroport de Paris-Charles-de-Gaulle, le plus proche, est implanté à 23 km. 






L'établissement Nid cosy à Paris accueille des clients Booking.com depuis le 8 juil. 2023.



En voir plus","
179 Rue de Courcelles, 17e arr., 75017 Paris, France
"
Paris,Adagio Paris 19ème Cité de la Musique,https://www.booking.com/hotel/fr/hipark-paris-la-villette.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=158060107_112212854_2_2_0&highlighted_blocks=158060107_112212854_2_2_0&matching_block_id=158060107_112212854_2_2_0&sr_pri_blocks=158060107_112212854_2_2_0__57980&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,5","Situé à Paris, le Adagio Paris 19ème Cité de la Musique propose des hébergements avec la climatisation, une connexion Wi-Fi gratuite et un parking privé sur place.

Les studios et les appartements comprennent une télévision par satellite à écran plat, ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle et un micro-ondes. La salle de bains privative est pourvue d'une baignoire et d'articles de toilette gratuits. Le linge de lit et les serviettes de toilette sont fournis gratuitement.

Le petit-déjeuner est servi chaque matin dans la salle à manger. Des restaurants vous attendent à quelques pas. Le Adagio Paris 19ème Cité de la Musique comporte également une réception ouverte 24h/24 et une salle de sport.

Le Adagio Paris 19ème Cité de la Musique se trouve à 10 minutes à pied du parc des Buttes-Chaumont et à 4,5 km de la place de la République. Vous rejoindrez la station de métro Porte de Pantin (ligne 5) en 10 minutes de marche. L’arrêt de tramway Butte-du-Chapeau-Rouge (ligne 3) est accessible à 40 mètres. L’aéroport de Paris-Orly, le plus proche, est implanté à 17 km. 








En voir plus","
28 Boulevard d'Indochine, 19e arr., 75019 Paris, France
"
Paris,MONTORGUEIL CHARMING APARTMENT,https://www.booking.com/hotel/fr/montorgueil-charming-apartment.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=1039500501_376414312_0_0_0&highlighted_blocks=1039500501_376414312_0_0_0&matching_block_id=1039500501_376414312_0_0_0&sr_pri_blocks=1039500501_376414312_0_0_0__118250&from=searchresults#hotelTmpl,,"Le MONTORGUEIL CHARMING APARTMENT est situé à Paris, à moins de 1 km du musée du Louvre, à 19 minutes à pied de la cathédrale Notre-Dame et à 1,7 km de la station de métro Gare de l'Est. Vous séjournerez à 1 km du Centre Pompidou et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.

Cet appartement d'une chambre comprend un salon avec une télévision à écran plat et une cuisine entièrement équipée.

Vous séjournerez à proximité de l'opéra Garnier, de la Sainte-Chapelle et de la gare de l'Est. L'aéroport de Paris-Orly, le plus proche, est implanté à 17 km. 




C'est le quartier préféré des voyageurs visitant Paris, selon les commentaires clients indépendants.





En voir plus","
47 Rue Montorgueil, 2e arr., 75002 Paris, France
"
Paris,Charming apartment in Parc des Buttes Chaumont,https://www.booking.com/hotel/fr/charming-apartment-in-parc-des-buttes-chaumont.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=1015972602_374329267_2_0_0&highlighted_blocks=1015972602_374329267_2_0_0&matching_block_id=1015972602_374329267_2_0_0&sr_pri_blocks=1015972602_374329267_2_0_0__45638&from=searchresults#hotelTmpl,,"Offrant une vue sur la ville, le Charming apartment in Parc des Buttes Chaumont est un hébergement situé à Paris, à 3,1 km de la station de métro Gare du Nord et de la gare du Nord. Il est situé à 2,9 km de la station de métro Gare de l'Est et dispose d'une connexion Wi-Fi gratuite ainsi que d'une réception ouverte 24h/24.

L'appartement comprend une télévision par satellite et un salon. La cuisine est équipée d'un réfrigérateur, d'un four et d'un micro-ondes. La douche est pourvue d'articles de toilette gratuits et d'un sèche-cheveux.

Vous séjournerez à 3,1 km de la gare de l'Est et à 3,4 km du centre Pompidou. L'aéroport de Paris-Charles-de-Gaulle, le plus proche, est implanté à 18 km. 






En voir plus","
84 rue de Belleville, 20e arr., 75020 Paris, France
"
Paris,Studio de 35m2 à 5 minutes de la Gare de Lyon,https://www.booking.com/hotel/fr/studio-de-35m2-a-5-minutes-de-la-gare-de-lyon.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=753676101_332007883_2_0_0&highlighted_blocks=753676101_332007883_2_0_0&matching_block_id=753676101_332007883_2_0_0&sr_pri_blocks=753676101_332007883_2_0_0__53028&from=searchresults#hotelTmpl,"8,0","Le Studio de 35m2 à 5 minutes de la Gare de Lyon est situé dans le 12ème arrondissement. Vous séjournerez à moins de 1 km de l'opéra Bastille, à 6 minutes à pied de Paris-Gare-de-Lyon et à 2,7 km du Centre Pompidou. Il offre une vue sur la ville et propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux.

Cet appartement comprend une chambre, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 1,8 km de la cathédrale Notre-Dame et à 3,4 km de la Sainte-Chapelle. L'aéroport de Paris-Orly, le plus proche, est implanté à 17 km. 




C'est le quartier préféré des voyageurs visitant Paris, selon les commentaires clients indépendants.






En voir plus","
243 Rue de Bercy, 12e arr., 75012 Paris, France
"
Paris,Aparthotel Adagio Access Paris Philippe Auguste,https://www.booking.com/hotel/fr/citea-philippe-auguste.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=5359001_309327668_2_2_0&highlighted_blocks=5359001_309327668_2_2_0&matching_block_id=5359001_309327668_2_2_0&sr_pri_blocks=5359001_309327668_2_2_0__55000&from=searchresults#hotelTmpl,"7,8","L'Aparthotel Adagio Access Paris Philippe Auguste vous propose des hébergements indépendants répartis sur 3 étages à Paris, à 1,8 km de l'opéra Bastille. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement.

Chaque logement comprend une cuisine équipée d'un four micro-ondes, d'une plaque de cuisson et d'une machine à café.

Pendant votre séjour, vous pourrez profiter d'une terrasse.

Vous séjournerez à 2,2 km de la place de la République. L'aéroport le plus proche, celui de Paris-Orly, est situé à 15 km de l'Aparthotel Adagio Access Paris Philippe Auguste. Un parking privé est également à votre disposition sur place, accessible sous réserve de disponibilité. 






Chaîne hôtelière/marque:

Adagio Access Aparthotels


En voir plus","
12 Avenue Pierre Bayle, 20e arr., 75020 Paris, France
"
Paris,Studio Beaune,https://www.booking.com/hotel/fr/studio-beaune.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=149223601_87704383_2_0_0&highlighted_blocks=149223601_87704383_2_0_0&matching_block_id=149223601_87704383_2_0_0&sr_pri_blocks=149223601_87704383_2_0_0__69880&from=searchresults#hotelTmpl,"8,0","Situé à 400 mètres du musée d'Orsay, le Studio Beaune propose un hébergement à Paris. Il se trouve à 600 mètres du jardin des Tuileries et donne sur une cour. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux.

Situé au deuxième étage et accessible par un escalier, ce studio dispose d'une cuisine avec un four. Elle comprend une salle de bains privative. Les serviettes et le linge de lit sont fournis.

Vous pourrez visiter le musée du Louvre à 800 mètres du Studio Beaune et la cathédrale Notre-Dame à 1,6 km. L'aéroport le plus proche, celui de Paris-Orly, est situé à 14 km.

10 euros par heure en supplément pour l'enregistrement après 19 heures et le départ avant 9 heures. 




C'est le quartier préféré des voyageurs visitant Paris, selon les commentaires clients indépendants.






En voir plus","
22 rue de Beaune, 7e arr., 75003 Paris, France
"
Paris,Grand Hotel Francais,https://www.booking.com/hotel/fr/hotelfrancais.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=888f69631e1c01e1&srepoch=1690124361&all_sr_blocks=5029822_363196059_0_2_0&highlighted_blocks=5029822_363196059_0_2_0&matching_block_id=5029822_363196059_0_2_0&sr_pri_blocks=5029822_363196059_0_2_0__151880&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","Le Grand Hôtel Français, un hôtel 3 étoiles de 36 chambres géré par l'une des plus anciennes familles hôtelières de Paris, vous invite dans son tout nouvel écrin au design résolument contemporain. Découvrez une atmosphère aux tons chauds et harmonieux où le confort rencontre l'élégance et la modernité.
Le Grand Hôtel Français a réuni tous les ingrédients nécessaires à votre bien-être et à un séjour à Paris réussi. Dans cet établissement, tout a été pensé et conçu en tenant compte des attentes des personnes qui y séjournent, notamment le mobilier sur-mesure, la connexion Wi-Fi gratuite ou encore les divers équipements mis à disposition. L’établissement accorde une importance particulière à la qualité de l'accueil, comme en témoignent les commentaires de personnes y ayant séjourné.
Le Grand Hôtel Français est situé sur le boulevard Voltaire dans le 11e arrondissement. Vous séjournerez à proximité du quartier animé de la Bastille. Le RER A et la station de métro Nation sont accessible en 1 minute et la station de métro Rue des Boulets se trouve à deux pas de l'hôtel, vous permettant de partir facilement à la découverte de Paris. Vous bénéficierez aussi d’un accès direct aux restaurants et bars des Grands Boulevards, aux grands magasins du Boulevard Haussmann, à la Tour Eiffel, à l'Opéra, aux Champs-Elysées et aux quartiers branchés d'Oberkampf et du Marais.
- Gare de Lyon : 8 minutes
- Bercy :10 minutes
- Place de la Bastille : 15 mn
- Place des Vosges : 15 mn
- Quartier du Marais :15 minutes
Toute l’équipe de l’établissement se tient à votre disposition afin de vous fournir des services de qualité supérieure, et bien plus encore. 







En voir plus","
223 Boulevard Voltaire, 11e arr., 75011 Paris, France
"
Chateau du Haut Koenigsbourg,Hôtel Arnold,https://www.booking.com/hotel/fr/arnold.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=24366705_88555733_4_2_0&highlighted_blocks=24366705_88555733_4_2_0&matching_block_id=24366705_88555733_4_2_0&sr_pri_blocks=24366705_88555733_4_2_0__127100&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","L'Hôtel Arnold est situé à proximité du village d'Itterswiller, au pied du massif des Vosges. Il dispose d'une connexion Wi-Fi gratuite et d'un parking privé gratuit.

Les chambres sont équipées d'une télévision avec la TNT. Certaines possèdent un balcon ou une terrasse.

Le restaurant de l'Hôtel Arnold se trouve en face de l'établissement. La Winstub, une ancienne cave à vin, sert des plats maison et une cuisine régionale préparée à partir de produits locaux et de saison.

Vous pourrez admirer la vue sur les vignobles voisins depuis la terrasse de l'hôtel.

Le village de Barr, se trouvant sur la route des vins d'Alsace, est à seulement 8 kilomètres de l'hôtel. La ville de Strasbourg, avec des liaisons ferroviaires et aériennes, se situe à 40 kilomètres. 






Chaîne hôtelière/marque:

Logis Hôtels


En voir plus","
98, Route des Vins, 67140 Itterswiller, France
"
Chateau du Haut Koenigsbourg,Hotel Wistub Aux Mines d'Argents - Room Service Disponible,https://www.booking.com/hotel/fr/wistub-aux-mines-d-argents.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=40342502_273458415_2_2_0&highlighted_blocks=40342502_273458415_2_2_0&matching_block_id=40342502_273458415_2_2_0&sr_pri_blocks=40342502_273458415_2_2_0__39500&from=searchresults#hotelTmpl,"8,2","L'Hotel Wistub Aux Mines d'Argents se trouve dans un jardin, à Sainte-Marie-aux-Mines en Alsace. La connexion Wi-Fi est gratuite. Vous pourrez déguster un verre de vin de la région sur la terrasse ou dans le restaurant.

Les chambres de l'Hotel Wistub Aux Mines d'Argents sont décorées dans un style sobre avec du mobilier en bois. Toutes comprennent une télévision, un téléphone et une salle de bains privative pourvue d'une douche.

Tous les matins, vous pourrez savourer un petit-déjeuner buffet ou continental.

Cet hôtel se trouve à 25 km de la gare de Saint-Dié-des-Vosges et à 23 km de Sélestat. Ribeauvillé se situe à 25 minutes de route, et Obernai est à 40 minutes en voiture. 




Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,6 pour un séjour à deux.




L'établissement Hotel Wistub Aux Mines d'Argents - Room Service Disponible accueille des clients Booking.com depuis le 12 juin 2012.



En voir plus","
8, rue du Docteur Weisgerber , 68160 Sainte-Marie-aux-Mines, France
"
Chateau du Haut Koenigsbourg,Hôtel le Saint Nicolas,https://www.booking.com/hotel/fr/ha-tel-le-saint-nicolas.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=39476907_366932598_0_2_0&highlighted_blocks=39476907_366932598_0_2_0&matching_block_id=39476907_366932598_0_2_0&sr_pri_blocks=39476907_366932598_0_2_0__52900&from=searchresults#hotelTmpl,"8,4","Situé à Riquewihr, en plein cœur de l’Alsace, l’Hôtel le Saint Nicolas vous accueille au sein de 3 bâtiments à colombages du XVIIe siècle. Le marché de Noël de Riquewihr se trouve à 350 mètres.

Chaleureusement décorées, les chambres comprennent une télévision à écran plat et une salle de bains privative. Une connexion Wi-Fi gratuite est disponible dans l’ensemble de l'établissement.

Le restaurant propose des spécialités alsaciennes traditionnelles. Un petit-déjeuner buffet est servi sur place chaque matin.

Vous séjournerez à 14 km de Colmar et à 65 km de Strasbourg. 







En voir plus","
2 rue Saint Nicolas, 68340 Riquewihr, France
"
Chateau du Haut Koenigsbourg,HECO Colmar Nord - ex Première Classe,https://www.booking.com/hotel/fr/premiere-classe-colmar-nord-houssen.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AsHWlqIGwAIB0gIkZTU5NjhmNWEtMTk1Yi00OGEyLThmNWYtYzU2ZDNmMDU5MWZm2AIF4AIB&sid=4044a316139dbb224d418fbb7843881c&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-23&checkout=2023-07-28&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=80e469639a530342&srepoch=1690124361&all_sr_blocks=31766202_191423732_0_2_0&highlighted_blocks=31766202_191423732_0_2_0&matching_block_id=31766202_191423732_0_2_0&sr_pri_blocks=31766202_191423732_0_2_0__27500&from=searchresults#hotelTmpl,"5,7","Le Première Classe Colmar Nord - Houssen est situé à Houssen, à proximité de l'autoroute A35, à 10 minutes de route de Colmar et à 25 minutes en voiture du château du Haut-Kœnigsbourg. Il propose des hébergements sobres et modernes avec connexion Wi-Fi. Vous profiterez gratuitement du parking privé sur place. 

Les chambres comprennent une télévision à écran plat, un bureau et une salle d'eau privative avec des toilettes.

L'hôtel sert un petit-déjeuner buffet tous les matins dans la salle colorée prévue à cet effet ou sur la terrasse. Vous pourrez également acheter des boissons et des collations aux distributeurs automatiques de la réception ouverte 24h/24. 

L'aérodrome de Colmar-Houssen se trouve à 1 km, tandis que la frontière allemande est accessible en 30 minutes. Enfin, le parc d'attractions Volerie des aigles vous attend à 25 minutes de route.  






En voir plus","
Rue Mariafeld - ZA Rosenkranz, 68125 Houssen, France
"
